0	0
1	1
2	2
2	3
3	4
4	5
4	6
5	7
5	5
6	8
7	9
7	10
8	11
9	12
10	13
11	14
11	15
12	16
12	5
13	17
14	18
15	19
16	20
16	21
17	22
18	23
19	24
20	7
20	9
21	9
21	25
22	26
23	27
23	3
24	9
24	28
25	29
26	30
26	3
27	14
27	31
27	3
28	32
29	33
30	34
31	35
32	36
33	37
33	3
34	38
35	39
36	1
36	21
37	1
39	40
39	41
40	42
40	41
41	31
41	41
42	9
42	42
42	21
43	43
44	1
44	21
45	44
45	21
46	45
47	46
48	47
49	48
50	49
51	50
52	51
52	5
53	52
54	53
55	54
55	3
56	55
56	21
57	9
57	56
58	14
58	57
59	58
60	59
61	60
62	61
62	5
63	62
64	63
65	64
66	65
67	66
68	67
69	40
69	68
70	16
70	5
71	69
72	70
73	71
74	72
75	73
76	74
76	5
77	75
78	76
78	77
79	78
79	79
80	80
81	81
82	82
82	83
83	84
84	85
85	86
86	14
86	31
86	3
87	87
88	88
88	3
89	89
90	90
90	5
91	91
92	92
93	37
93	3
94	93
95	94
96	40
96	95
97	14
97	96
98	97
99	98
100	14
100	99
101	100
102	40
102	101
103	102
104	103
105	76
105	104
106	105
107	106
107	5
108	107
109	108
110	56
110	5
111	109
112	110
113	9
113	111
114	27
114	3
115	9
115	112
116	113
117	114
118	9
118	115
119	116
119	3
120	30
120	3
121	117
122	118
123	119
124	9
124	115
125	14
125	99
126	9
126	74
127	120
128	121
129	122
130	14
130	123
131	14
131	96
132	42
132	124
133	9
133	42
133	21
134	125
134	5
135	82
135	83
136	112
136	5
137	88
137	3
138	116
138	3
139	126
140	127
141	42
141	128
142	129
143	130
143	3
144	131
145	40
145	101
146	132
147	133
148	14
148	134
149	135
150	136
151	137
152	14
152	123
153	138
154	139
155	140
156	14
156	134
157	76
157	104
158	141
159	142
160	143
161	26
162	144
163	145
164	14
164	31
164	3
165	9
165	31
165	5
166	146
166	147
166	31
167	148
167	149
167	31
168	7
168	5
169	88
170	150
170	21
171	151
172	90
172	5
173	152
174	153
175	154
175	42
176	155
177	156
178	157
179	158
179	31
180	159
181	8
182	23
183	9
183	31
183	5
184	127
185	5
185	6
186	160
187	161
188	96
188	5
189	162
190	163
191	164
191	165
191	5
192	166
192	21
193	167
193	82
193	168
194	169
195	117
196	167
196	170
196	6
197	171
198	172
199	173
200	174
201	175
202	167
202	112
203	176
204	0
205	177
206	88
207	82
207	178
208	179
209	180
210	181
211	182
212	183
212	184
213	185
214	186
215	54
215	3
216	12
217	154
217	42
218	48
219	156
220	158
220	31
221	5
221	6
222	157
223	102
224	159
225	153
226	152
227	155
228	80
229	96
229	5
230	163
231	162
232	140
233	164
233	165
233	5
234	5
234	6
235	161
236	160
237	187
238	188
239	189
239	56
240	189
240	190
240	21
241	191
242	192
243	193
243	189
243	6
244	194
245	174
246	166
246	21
247	167
247	112
248	43
249	175
250	61
250	5
251	176
252	169
253	171
254	167
254	170
254	6
255	173
256	195
256	196
256	5
257	185
258	183
258	184
259	177
260	186
261	180
262	179
263	181
264	197
265	145
266	198
266	5
267	167
267	199
267	3
268	200
269	69
270	81
271	72
272	70
273	189
273	76
273	201
274	202
275	194
276	187
277	189
277	56
278	188
279	191
280	5
280	6
281	195
281	196
281	5
282	109
283	7
283	14
284	50
285	0
286	203
287	9
287	42
287	21
288	204
288	3
289	14
289	205
290	206
290	3
291	207
292	87
293	208
294	209
295	33
296	7
296	42
297	7
297	31
298	7
298	14
299	7
299	40
300	7
300	210
301	2
301	3
302	211
303	85
304	113
305	42
305	212
306	204
306	21
307	213
307	21
308	143
309	214
310	215
311	216
312	31
312	217
313	218
314	219
315	220
316	221
316	5
317	20
317	21
318	222
319	30
319	21
320	44
320	21
321	223
322	59
323	224
324	31
324	225
325	226
326	227
327	40
327	228
328	34
329	206
329	3
330	14
330	229
331	230
331	3
332	231
333	232
334	44
334	21
335	233
336	234
337	235
338	40
338	236
339	237
340	27
340	3
341	113
342	238
343	239
344	133
345	240
346	31
346	241
347	242
348	30
348	21
349	87
350	85
351	92
352	94
353	89
354	86
355	243
356	244
356	3
357	245
358	42
358	246
359	247
360	248
361	249
361	21
362	250
363	251
364	252
365	253
366	230
367	234
367	21
368	254
369	255
370	40
370	256
371	257
371	21
371	210
372	258
373	9
373	259
374	3
374	260
374	210
375	38
376	261
377	40
377	228
378	262
378	210
379	97
380	263
381	103
382	14
382	31
382	3
383	85
384	216
385	203
386	9
386	42
386	21
387	264
388	9
388	134
389	9
389	265
389	266
390	267
391	268
392	66
393	264
394	60
395	9
395	134
396	121
397	268
398	267
399	9
399	265
399	266
400	269
401	263
402	270
403	40
403	95
404	129
405	244
405	3
406	14
406	112
407	271
408	114
409	197
410	272
411	271
412	14
412	112
413	97
414	272
415	114
416	273
417	274
417	275
417	9
418	42
418	124
419	119
420	276
421	277
422	113
423	277
424	276
425	119
426	29
427	34
428	231
429	274
429	275
429	9
430	273
431	220
432	270
433	9
433	31
433	5
434	14
434	31
434	3
435	223
436	9
436	28
437	224
438	227
439	226
440	31
440	225
441	222
442	32
443	243
444	247
445	42
445	246
446	235
447	141
448	248
449	245
450	55
450	21
451	238
452	97
453	31
453	241
454	240
455	242
456	239
457	249
457	21
458	252
459	75
460	213
460	21
461	230
462	251
463	253
464	250
465	254
466	234
466	21
467	40
467	256
468	107
469	255
470	33
471	209
472	0
473	207
474	262
474	210
475	136
476	47
477	31
477	278
478	215
479	279
479	74
480	142
481	280
481	42
481	279
482	281
483	14
483	282
483	279
484	9
484	283
485	7
485	9
486	284
487	40
487	68
488	285
489	286
490	105
491	40
491	287
492	288
493	289
494	290
495	4
496	291
497	279
497	292
498	288
499	286
500	9
500	42
500	21
501	291
502	137
503	9
503	111
504	42
504	41
505	108
506	74
506	5
507	33
508	62
509	42
509	128
510	293
511	42
511	96
512	294
513	295
514	40
514	74
515	285
516	14
516	99
517	204
517	3
518	42
518	124
519	31
519	296
520	114
521	31
521	74
522	42
522	124
523	297
524	298
525	31
525	299
526	42
526	96
527	300
528	100
529	42
529	56
530	301
531	9
531	74
532	31
532	74
533	40
533	74
534	18
535	45
536	144
537	106
537	5
538	138
539	139
540	40
540	95
541	9
541	112
542	118
543	98
544	35
545	9
545	25
546	39
547	126
548	14
548	57
549	67
550	65
551	132
552	131
553	110
554	146
554	147
554	31
555	31
555	296
556	298
557	31
557	299
558	297
559	31
559	56
560	302
560	21
561	13
562	119
563	40
563	134
564	31
564	112
565	300
566	40
566	134
567	42
567	303
568	182
569	82
569	178
570	304
571	293
572	219
573	304
574	233
575	7
575	31
576	122
577	40
577	305
578	9
578	259
579	261
580	290
581	9
581	56
582	289
583	40
583	287
584	34
585	56
585	5
586	125
586	5
587	17
588	40
588	236
589	230
589	3
590	7
590	40
591	294
592	42
592	56
593	189
593	76
593	201
594	22
595	40
595	305
596	31
596	112
597	301
598	42
598	303
599	198
599	5
600	42
600	212
601	218
602	7
602	42
603	49
604	14
604	15
605	31
605	56
606	295
607	40
607	41
608	31
608	217
609	284
610	40
610	95
611	36
612	281
613	211
614	31
614	278
615	14
615	282
615	279
616	52
617	31
617	41
