0	0
0	1
0	2
2	3
2	4
2	0
3	0
3	2
4	3
4	5
4	0
5	3
5	6
5	0
6	0
6	1
6	2
7	0
8	0
8	1
8	7
9	8
9	0
10	9
10	0
11	10
11	0
12	0
12	11
13	12
13	0
14	0
14	7
15	0
16	13
16	0
17	14
17	0
18	6
18	4
18	0
19	15
19	0
20	16
20	0
21	17
21	0
22	0
22	18
23	13
23	0
24	0
24	5
25	19
25	0
26	20
26	0
27	21
27	0
28	6
28	5
28	0
29	14
29	0
30	22
30	0
31	0
31	18
32	0
32	23
32	2
33	24
33	0
34	0
34	23
34	7
35	25
35	0
36	0
36	5
37	26
37	0
38	22
38	0
39	27
39	0
40	9
40	0
41	19
41	0
42	28
42	0
43	25
43	0
44	3
44	29
44	0
45	29
45	6
45	0
46	0
46	23
46	2
47	26
47	0
48	28
48	0
49	3
49	29
49	0
50	24
50	0
51	29
51	6
51	0
52	3
52	6
52	0
53	3
53	1
54	8
54	3
55	3
55	30
56	3
56	31
57	3
57	32
58	3
58	33
59	3
59	6
59	23
60	3
60	4
60	0
61	0
61	2
62	3
62	5
62	0
63	3
63	34
64	3
64	35
65	4
65	3
66	3
66	36
67	3
67	17
68	3
68	26
69	3
69	1
70	3
70	37
71	3
71	34
72	3
72	21
73	3
73	38
74	3
74	25
75	3
75	29
75	6
76	3
76	39
77	3
77	35
78	3
78	37
79	3
79	6
80	3
80	40
81	3
81	6
81	1
82	4
82	3
83	3
83	39
84	3
84	20
85	3
85	15
86	3
86	41
87	3
87	30
88	3
88	13
89	3
89	20
90	3
90	6
90	5
91	3
91	15
92	3
92	13
93	3
93	6
93	4
94	3
94	40
95	3
95	6
95	4
96	0
96	1
96	7
97	8
97	29
98	29
98	6
98	23
99	0
99	42
100	43
101	44
101	1
102	45
103	46
104	6
104	44
105	29
105	36
106	39
106	23
107	47
107	23
108	48
109	49
110	50
111	8
111	0
112	8
112	3
113	8
113	6
114	6
114	30
115	0
115	23
115	7
116	3
116	6
116	1
117	6
117	31
118	6
118	32
119	6
119	33
120	6
120	23
121	8
121	29
122	8
122	4
123	8
123	5
124	8
124	6
125	8
125	51
126	52
127	53
128	54
129	55
130	56
131	6
131	30
132	29
132	32
133	57
133	23
134	39
134	23
135	58
136	30
137	3
137	4
137	1
138	59
139	60
140	61
141	62
142	41
142	1
143	4
143	37
144	63
144	1
145	64
146	3
146	4
146	1
147	40
147	23
148	65
149	66
149	23
150	67
150	1
151	68
152	3
152	38
153	6
153	35
154	6
154	38
155	69
156	70
157	71
158	72
159	73
160	47
161	33
162	5
162	38
163	74
164	75
165	76
166	6
166	37
167	77
168	78
169	79
170	80
171	16
171	0
172	3
172	36
173	6
173	36
174	81
175	82
176	83
177	84
178	85
178	1
179	6
179	39
180	57
180	1
181	80
182	86
182	23
183	6
183	41
184	4
184	31
185	63
186	76
187	5
187	35
188	68
189	6
189	41
190	6
190	44
191	87
192	88
193	8
193	51
194	89
195	6
195	90
196	91
196	0
197	53
198	29
198	92
199	81
200	93
201	4
201	44
202	94
203	95
204	96
204	23
205	97
206	98
207	99
207	1
208	55
209	6
209	28
210	100
211	29
211	101
212	66
212	23
213	102
214	103
215	104
216	105
217	106
218	56
219	6
219	28
220	104
221	100
222	103
223	102
224	29
224	101
225	106
226	105
227	29
227	6
227	23
228	4
228	28
229	107
230	0
230	42
231	108
232	109
233	29
233	26
234	110
235	89
236	111
237	109
238	110
239	107
240	86
240	23
241	29
241	26
242	108
243	111
244	46
245	112
246	6
246	34
247	3
247	113
248	114
249	115
250	5
250	30
251	116
252	117
253	6
253	34
254	6
254	90
255	115
256	114
257	95
258	94
259	98
260	97
261	5
261	34
262	118
263	60
264	54
265	52
266	118
267	117
268	116
269	3
269	6
269	0
270	29
270	92
271	67
271	1
272	78
273	119
274	120
275	121
276	4
276	101
277	122
278	3
278	113
279	123
279	23
280	43
281	59
282	6
282	35
283	6
283	17
284	6
284	26
285	124
286	125
287	126
288	6
288	15
289	127
290	4
290	128
291	129
292	130
292	21
293	130
293	21
294	83
295	131
296	17
296	0
297	132
298	96
299	5
299	92
300	88
301	91
301	0
302	131
303	133
304	134
305	135
306	124
307	136
308	5
308	92
309	75
310	79
311	137
312	5
312	128
313	138
314	139
315	45
316	6
316	31
317	61
318	72
319	140
319	26
320	140
320	26
321	141
322	3
322	25
323	6
323	25
324	142
325	136
